scheduler,seed,cards,arrival_mode,base_algo,phase_enabled,card_id,kind,mean_load,max_load,std_load,time_cv,time_lif,time_jfi,mean_cong_ratio,max_cong_ratio,completed_tasks,throughput
drf,21,16,poisson,DRF,False,0,served,704440.9333361142,2519641.921875,491777.01405648456,0.698109650907864,3.576796581002751,0.6723335036979053,0.0,0.0,209,0.5251256281407035
drf,21,16,poisson,DRF,False,1,served,756771.3241745839,2506209.921875,559284.4881799058,0.7390402758586573,3.3117136469309827,0.6467550075967238,0.0,0.0,205,0.5150753768844221
drf,21,16,poisson,DRF,False,2,served,940290.8282943035,2776784.859375,714904.1318125464,0.7603010795174822,2.9531127772586214,0.6336903777529577,0.0,0.0,213,0.535175879396985
drf,21,16,poisson,DRF,False,3,served,932160.0829047582,2599642.0,682823.5986853752,0.7325175269869837,2.7888364323637465,0.6507951071174449,0.0,0.0,211,0.5301507537688442
drf,21,16,poisson,DRF,False,4,served,707592.2533345438,2791466.984375,543586.9855027316,0.7682206566579357,3.945021968824774,0.6288663578923896,0.0,0.0,201,0.5050251256281407
drf,21,16,poisson,DRF,False,5,served,841549.9646523633,2536308.59375,672987.5802124696,0.7997000873150468,3.013853841462314,0.6099345295742061,0.0,0.0,216,0.542713567839196
drf,21,16,poisson,DRF,False,6,served,842651.3343254358,2724743.0,695208.2385127515,0.8250247880628869,3.233535495652217,0.5950022544359722,0.0,0.0,204,0.5125628140703518
drf,21,16,poisson,DRF,False,7,served,958331.9848510128,2639392.921875,717755.418578972,0.7489632297836307,2.7541530112712804,0.6406371850965867,0.0,0.0,200,0.5025125628140703
drf,21,16,poisson,DRF,False,8,served,909783.7005903542,2791466.984375,736882.9591038531,0.8099540128337025,3.0682754401553147,0.6038554347415229,0.0,0.0,202,0.507537688442211
drf,21,16,poisson,DRF,False,9,served,907065.9132233433,2538801.9375,698178.2159520168,0.7697105643304083,2.7989167054885025,0.6279614848710964,0.0,0.0,198,0.49748743718592964
drf,21,16,poisson,DRF,False,10,served,820337.3582045973,2776784.859375,660503.0342385119,0.8051602522212311,3.3849303967483735,0.6066919216744402,0.0,0.0,199,0.5
drf,21,16,poisson,DRF,False,11,served,787783.7064938953,2611467.0,651090.7353794916,0.8264841351914113,3.314954318644869,0.5941502253710571,0.0,0.0,201,0.5050251256281407
drf,21,16,poisson,DRF,False,12,served,838711.9832929295,2912643.984375,690869.293264244,0.8237265080579518,3.472758279832192,0.5957610315485015,0.0,0.0,199,0.5
drf,21,16,poisson,DRF,False,13,served,826724.2729565798,2599642.0,673117.7770758005,0.8141986380399322,3.14450910060135,0.6013520478853965,0.0,0.0,189,0.4748743718592965
drf,21,16,poisson,DRF,False,14,served,880528.5941818467,2699641.9375,737101.0984162142,0.8371120521089951,3.0659332988594237,0.5879736154964395,0.0,0.0,180,0.45226130653266333
drf,21,16,poisson,DRF,False,15,served,952652.8934418184,2503352.796875,743100.474836364,0.7800327694923939,2.6277701081982676,0.6217161259327749,0.0,0.0,173,0.43467336683417085
drf,21,16,poisson,DRF,False,0,demand,704440.9333361142,2519641.921875,491777.01405648456,0.698109650907864,3.576796581002751,0.6723335036979053,0.0,0.0,209,0.5251256281407035
drf,21,16,poisson,DRF,False,1,demand,756771.3241745839,2506209.921875,559284.4881799058,0.7390402758586573,3.3117136469309827,0.6467550075967238,0.0,0.0,205,0.5150753768844221
drf,21,16,poisson,DRF,False,2,demand,940290.8282943035,2776784.859375,714904.1318125464,0.7603010795174822,2.9531127772586214,0.6336903777529577,0.0,0.0,213,0.535175879396985
drf,21,16,poisson,DRF,False,3,demand,932160.0829047582,2599642.0,682823.5986853752,0.7325175269869837,2.7888364323637465,0.6507951071174449,0.0,0.0,211,0.5301507537688442
drf,21,16,poisson,DRF,False,4,demand,707592.2533345438,2791466.984375,543586.9855027316,0.7682206566579357,3.945021968824774,0.6288663578923896,0.0,0.0,201,0.5050251256281407
drf,21,16,poisson,DRF,False,5,demand,841549.9646523633,2536308.59375,672987.5802124696,0.7997000873150468,3.013853841462314,0.6099345295742061,0.0,0.0,216,0.542713567839196
drf,21,16,poisson,DRF,False,6,demand,842651.3343254358,2724743.0,695208.2385127515,0.8250247880628869,3.233535495652217,0.5950022544359722,0.0,0.0,204,0.5125628140703518
drf,21,16,poisson,DRF,False,7,demand,958331.9848510128,2639392.921875,717755.418578972,0.7489632297836307,2.7541530112712804,0.6406371850965867,0.0,0.0,200,0.5025125628140703
drf,21,16,poisson,DRF,False,8,demand,909783.7005903542,2791466.984375,736882.9591038531,0.8099540128337025,3.0682754401553147,0.6038554347415229,0.0,0.0,202,0.507537688442211
drf,21,16,poisson,DRF,False,9,demand,907065.9132233433,2538801.9375,698178.2159520168,0.7697105643304083,2.7989167054885025,0.6279614848710964,0.0,0.0,198,0.49748743718592964
drf,21,16,poisson,DRF,False,10,demand,820337.3582045973,2776784.859375,660503.0342385119,0.8051602522212311,3.3849303967483735,0.6066919216744402,0.0,0.0,199,0.5
drf,21,16,poisson,DRF,False,11,demand,787783.7064938953,2611467.0,651090.7353794916,0.8264841351914113,3.314954318644869,0.5941502253710571,0.0,0.0,201,0.5050251256281407
drf,21,16,poisson,DRF,False,12,demand,838711.9832929295,2912643.984375,690869.293264244,0.8237265080579518,3.472758279832192,0.5957610315485015,0.0,0.0,199,0.5
drf,21,16,poisson,DRF,False,13,demand,826724.2729565798,2599642.0,673117.7770758005,0.8141986380399322,3.14450910060135,0.6013520478853965,0.0,0.0,189,0.4748743718592965
drf,21,16,poisson,DRF,False,14,demand,880528.5941818467,2699641.9375,737101.0984162142,0.8371120521089951,3.0659332988594237,0.5879736154964395,0.0,0.0,180,0.45226130653266333
drf,21,16,poisson,DRF,False,15,demand,952652.8934418184,2503352.796875,743100.474836364,0.7800327694923939,2.6277701081982676,0.6217161259327749,0.0,0.0,173,0.43467336683417085
drf,42,16,poisson,DRF,False,0,served,788708.8995339912,2904742.984375,579063.4089495975,0.734191549368515,3.682908847727302,0.6497568608158957,0.0,0.0,207,0.518796992481203
drf,42,16,poisson,DRF,False,1,served,797705.5825966283,2821466.984375,627491.615274835,0.7866205639833606,3.536977859915162,0.6177522557586569,0.0,0.0,224,0.5614035087719298
drf,42,16,poisson,DRF,False,2,served,773033.7867618265,2791466.984375,605146.7857288576,0.7828206167595424,3.6110543060067535,0.6200365615875758,0.0,0.0,212,0.531328320802005
drf,42,16,poisson,DRF,False,3,served,730251.4103740797,2506209.921875,547167.2842204997,0.7492861724706659,3.431982309477725,0.6404386673869367,0.0,0.0,206,0.5162907268170426
drf,42,16,poisson,DRF,False,4,served,849669.5914640116,2608333.9375,645418.6885573141,0.7596113772239798,3.069821450248379,0.634111611408468,0.0,0.0,198,0.49624060150375937
drf,42,16,poisson,DRF,False,5,served,806606.0637531328,2391466.984375,631709.3128813051,0.7831695560804065,2.964851235121541,0.6198265581402967,0.0,0.0,197,0.49373433583959897
drf,42,16,poisson,DRF,False,6,served,864063.907233905,2519641.921875,666014.2103334425,0.770792767476573,2.9160365347755746,0.6273047606633294,0.0,0.0,211,0.5288220551378446
drf,42,16,poisson,DRF,False,7,served,1030685.3483146343,2421466.984375,752526.1068896744,0.7301220572507382,2.349375576488554,0.6522824393062134,0.0,0.0,208,0.5213032581453634
drf,42,16,poisson,DRF,False,8,served,852169.4630521616,2644742.921875,685520.3106922079,0.8044413000166927,3.103541063772094,0.6071181672096043,0.0,0.0,206,0.5162907268170426
drf,42,16,poisson,DRF,False,9,served,860769.1112571468,2611467.0,689994.6249699017,0.8016024459360185,3.0338762925472222,0.6088033643484079,0.0,0.0,201,0.5037593984962406
drf,42,16,poisson,DRF,False,10,served,838321.4058021029,2779641.984375,666497.1682058397,0.7950377547238432,3.3157234983346853,0.6127131740923706,0.0,0.0,199,0.49874686716791977
drf,42,16,poisson,DRF,False,11,served,850573.8855659657,2531466.921875,680636.7811591853,0.8002088856822762,2.9761869777962677,0.6096318439133839,0.0,0.0,191,0.47869674185463656
drf,42,16,poisson,DRF,False,12,served,864731.5326524319,2528609.796875,685079.4431179725,0.7922452428866517,2.924155881211913,0.6143817459293764,0.0,0.0,178,0.44611528822055135
drf,42,16,poisson,DRF,False,13,served,775892.659517446,2472643.9375,639769.3079059738,0.8245590418446129,3.1868376471531787,0.5952743738494026,0.0,0.0,178,0.44611528822055135
drf,42,16,poisson,DRF,False,14,served,877327.8892715187,2599642.0,705973.5430253351,0.8046860833428353,2.9631361681190707,0.6069730179343803,0.0,0.0,188,0.47117794486215536
drf,42,16,poisson,DRF,False,15,served,976080.2405109453,2796308.65625,745937.1711127496,0.7642170593703203,2.864834816025193,0.6313020859846318,0.0,0.0,196,0.49122807017543857
drf,42,16,poisson,DRF,False,0,demand,788708.8995339912,2904742.984375,579063.4089495975,0.734191549368515,3.682908847727302,0.6497568608158957,0.0,0.0,207,0.518796992481203
drf,42,16,poisson,DRF,False,1,demand,797705.5825966283,2821466.984375,627491.615274835,0.7866205639833606,3.536977859915162,0.6177522557586569,0.0,0.0,224,0.5614035087719298
drf,42,16,poisson,DRF,False,2,demand,773033.7867618265,2791466.984375,605146.7857288576,0.7828206167595424,3.6110543060067535,0.6200365615875758,0.0,0.0,212,0.531328320802005
drf,42,16,poisson,DRF,False,3,demand,730251.4103740797,2506209.921875,547167.2842204997,0.7492861724706659,3.431982309477725,0.6404386673869367,0.0,0.0,206,0.5162907268170426
drf,42,16,poisson,DRF,False,4,demand,849669.5914640116,2608333.9375,645418.6885573141,0.7596113772239798,3.069821450248379,0.634111611408468,0.0,0.0,198,0.49624060150375937
drf,42,16,poisson,DRF,False,5,demand,806606.0637531328,2391466.984375,631709.3128813051,0.7831695560804065,2.964851235121541,0.6198265581402967,0.0,0.0,197,0.49373433583959897
drf,42,16,poisson,DRF,False,6,demand,864063.907233905,2519641.921875,666014.2103334425,0.770792767476573,2.9160365347755746,0.6273047606633294,0.0,0.0,211,0.5288220551378446
drf,42,16,poisson,DRF,False,7,demand,1030685.3483146343,2421466.984375,752526.1068896744,0.7301220572507382,2.349375576488554,0.6522824393062134,0.0,0.0,208,0.5213032581453634
drf,42,16,poisson,DRF,False,8,demand,852169.4630521616,2644742.921875,685520.3106922079,0.8044413000166927,3.103541063772094,0.6071181672096043,0.0,0.0,206,0.5162907268170426
drf,42,16,poisson,DRF,False,9,demand,860769.1112571468,2611467.0,689994.6249699017,0.8016024459360185,3.0338762925472222,0.6088033643484079,0.0,0.0,201,0.5037593984962406
drf,42,16,poisson,DRF,False,10,demand,838321.4058021029,2779641.984375,666497.1682058397,0.7950377547238432,3.3157234983346853,0.6127131740923706,0.0,0.0,199,0.49874686716791977
drf,42,16,poisson,DRF,False,11,demand,850573.8855659657,2531466.921875,680636.7811591853,0.8002088856822762,2.9761869777962677,0.6096318439133839,0.0,0.0,191,0.47869674185463656
drf,42,16,poisson,DRF,False,12,demand,864731.5326524319,2528609.796875,685079.4431179725,0.7922452428866517,2.924155881211913,0.6143817459293764,0.0,0.0,178,0.44611528822055135
drf,42,16,poisson,DRF,False,13,demand,775892.659517446,2472643.9375,639769.3079059738,0.8245590418446129,3.1868376471531787,0.5952743738494026,0.0,0.0,178,0.44611528822055135
drf,42,16,poisson,DRF,False,14,demand,877327.8892715187,2599642.0,705973.5430253351,0.8046860833428353,2.9631361681190707,0.6069730179343803,0.0,0.0,188,0.47117794486215536
